008051,01/10/1973,159.7
008051,01/11/1973,259.7
008051,01/12/1973,288.1
008051,01/01/1974,386.1
008051,01/02/1974,333.9
008051,01/03/1974,255.3
008051,01/04/1974,206.7
008051,01/05/1974,132.8
008051,01/06/1974,99.4
008051,01/07/1974,87.8
008051,01/08/1974,101.4
008051,01/09/1974,122.1
008051,01/10/1974,164.1
008051,01/11/1974,245.0
008051,01/12/1974,317.9
008051,01/01/1975,301.2
008051,01/02/1975,330.2
008051,01/03/1975,263.4
008051,01/04/1975,157.8
008051,01/05/1975,132.5
008051,01/06/1975,111.4
008051,01/07/1975,95.3
008051,01/08/1975,102.6
008051,01/09/1975,127.5
008051,01/10/1975,174.6
008051,01/11/1975,241.5
008051,01/12/1975,357.8
008051,01/01/1976,395.6
008051,01/02/1976,338.4
008051,01/03/1976,314.2
008051,01/04/1976,211.0
008051,01/05/1976,158.5
008051,01/06/1976,122.0
008051,01/07/1976,100.1
008051,01/08/1976,128.4
008051,01/09/1976,138.3
008051,01/10/1976,210.2
008051,01/11/1976,272.8
008051,01/12/1976,298.0
008051,01/01/1977,323.2
008051,01/02/1977,306.8
008051,01/03/1977,284.4
008051,01/04/1977,252.0
008051,01/05/1977,120.9
008051,01/06/1977,113.0
008051,01/07/1977,109.0
008051,01/08/1977,115.7
008051,01/09/1977,164.9
008051,01/10/1977,208.8
008051,01/11/1977,283.8
008051,01/12/1977,294.6
008051,01/01/1978,309.2
008051,01/02/1978,321.4
008051,01/03/1978,357.8
008051,01/04/1978,236.2
008051,01/05/1978,157.7
008051,01/06/1978,91.0
008051,01/07/1978,90.0
008051,01/08/1978,92.2
008051,01/09/1978,118.1
008051,01/10/1978,200.4
008051,01/11/1978,283.0
008051,01/12/1978,310.6
008051,01/01/1979,289.8
008051,01/02/1979,290.4
008051,01/03/1979,245.5
008051,01/04/1979,162.6
008051,01/05/1979,125.5
008051,01/06/1979,102.8
008051,01/07/1979,82.4
008051,01/08/1979,90.9
008051,01/09/1979,123.7
008051,01/10/1979,205.6
008051,01/11/1979,229.0
008051,01/12/1979,306.4
008051,01/01/1980,306.2
008051,01/02/1980,303.0
008051,01/03/1980,253.2
008051,01/04/1980,180.2
008051,01/05/1980,103.9
008051,01/06/1980,85.6
008051,01/07/1980,79.7
008051,01/08/1980,79.5
008051,01/09/1980,115.9
008051,01/10/1980,186.2
008051,01/11/1980,216.2
008051,01/12/1980,281.6
008051,01/01/1981,369.8
008051,01/02/1981,321.6
008051,01/03/1981,256.0
008051,01/04/1981,163.8
008051,01/05/1981,193.5
008051,01/06/1981,95.4
008051,01/07/1981,75.6
008051,01/08/1981,88.7
008051,01/09/1981,121.7
008051,01/10/1981,178.8
008051,01/11/1981,246.2
008051,01/12/1981,270.0
008051,01/01/1982,272.2
008051,01/02/1982,276.2
008051,01/03/1982,264.4
008051,01/04/1982,208.0
008051,01/05/1982,113.7
008051,01/06/1982,95.3
008051,01/07/1982,89.0
008051,01/08/1982,77.9
008051,01/09/1982,111.9
008051,01/10/1982,183.4
008051,01/11/1982,234.0
008051,01/12/1982,235.2
008051,01/01/1983,326.8
008051,01/02/1983,216.4
008051,01/03/1983,281.6
008051,01/04/1983,193.6
008051,01/05/1983,134.1
008051,01/06/1983,99999.9
008051,01/07/1983,99999.9
008051,01/08/1983,99999.9
008051,01/09/1983,99999.9
008051,01/10/1983,99999.9
008051,01/11/1983,237.8
008051,01/12/1983,263.0
008051,01/01/1984,348.6
008051,01/02/1984,342.6
008051,01/03/1984,260.0
008051,01/04/1984,182.2
008051,01/05/1984,108.0
008051,01/06/1984,92.0
008051,01/07/1984,86.8
008051,01/08/1984,85.4
008051,01/09/1984,128.4
008051,01/10/1984,190.8
008051,01/11/1984,247.1
008051,01/12/1984,275.0
008051,01/01/1985,289.2
008051,01/02/1985,308.8
008051,01/03/1985,266.2
008051,01/04/1985,205.4
008051,01/05/1985,175.6
008051,01/06/1985,114.8
008051,01/07/1985,99.0
008051,01/08/1985,92.3
008051,01/09/1985,131.2
008051,01/10/1985,208.0
008051,01/11/1985,231.2
008051,01/12/1985,276.6
008051,01/01/1986,371.0
008051,01/02/1986,242.0
008051,01/03/1986,246.6
008051,01/04/1986,227.6
008051,01/05/1986,147.2
008051,01/06/1986,121.2
008051,01/07/1986,87.6
008051,01/08/1986,93.2
008051,01/09/1986,106.2
008051,01/10/1986,171.6
008051,01/11/1986,249.4
008051,01/12/1986,272.4
008051,01/01/1987,286.4
008051,01/02/1987,315.8
008051,01/03/1987,283.8
008051,01/04/1987,175.6
008051,01/05/1987,130.2
008051,01/06/1987,100.6
008051,01/07/1987,89.0
008051,01/08/1987,116.8
008051,01/09/1987,151.4
008051,01/10/1987,210.0
008051,01/11/1987,248.6
008051,01/12/1987,268.0
008051,01/01/1988,319.8
008051,01/02/1988,394.6
008051,01/03/1988,312.6
008051,01/04/1988,202.2
008051,01/05/1988,104.8
008051,01/06/1988,85.6
008051,01/07/1988,89.6
008051,01/08/1988,90.9
008051,01/09/1988,117.6
008051,01/10/1988,181.4
008051,01/11/1988,274.2
008051,01/12/1988,325.4
008051,01/01/1989,337.4
008051,01/02/1989,297.6
008051,01/03/1989,298.8
008051,01/04/1989,203.2
008051,01/05/1989,135.4
008051,01/06/1989,76.4
008051,01/07/1989,73.6
008051,01/08/1989,108.0
008051,01/09/1989,125.0
008051,01/10/1989,181.0
008051,01/11/1989,264.0
008051,01/12/1989,281.4
008051,01/01/1990,282.8
008051,01/02/1990,253.1
008051,01/03/1990,249.2
008051,01/04/1990,194.8
008051,01/05/1990,112.6
008051,01/06/1990,92.0
008051,01/07/1990,90.2
008051,01/08/1990,88.8
008051,01/09/1990,127.8
008051,01/10/1990,190.6
008051,01/11/1990,245.4
008051,01/12/1990,288.6
008051,01/01/1991,343.0
008051,01/02/1991,285.2
008051,01/03/1991,254.0
008051,01/04/1991,238.4
008051,01/05/1991,153.8
008051,01/06/1991,100.2
008051,01/07/1991,85.4
008051,01/08/1991,96.8
008051,01/09/1991,110.8
008051,01/10/1991,174.2
008051,01/11/1991,223.8
008051,01/12/1991,268.4
008051,01/01/1992,329.4
008051,01/02/1992,287.6
008051,01/03/1992,221.4
008051,01/04/1992,175.6
008051,01/05/1992,142.6
008051,01/06/1992,111.8
008051,01/07/1992,93.6
008051,01/08/1992,106.8
008051,01/09/1992,108.4
008051,01/10/1992,173.6
008051,01/11/1992,227.2
008051,01/12/1992,291.4
008051,01/01/1993,307.2
008051,01/02/1993,272.2
008051,01/03/1993,224.2
008051,01/04/1993,164.4
008051,01/05/1993,144.0
008051,01/06/1993,92.8
008051,01/07/1993,95.2
008051,01/08/1993,91.4
008051,01/09/1993,136.2
008051,01/10/1993,195.0
008051,01/11/1993,203.4
008051,01/12/1993,344.0
008051,01/01/1994,337.0
008051,01/02/1994,321.0
008051,01/03/1994,300.0
008051,01/04/1994,244.2
008051,01/05/1994,173.2
008051,01/06/1994,96.2
008051,01/07/1994,85.6
008051,01/08/1994,108.2
008051,01/09/1994,153.8
008051,01/10/1994,209.8
008051,01/11/1994,289.2
008051,01/12/1994,355.2
008051,01/01/1995,335.4
008051,01/02/1995,349.8
008051,01/03/1995,312.6
008051,01/04/1995,200.2
008051,01/05/1995,144.2
008051,01/06/1995,103.0
008051,01/07/1995,92.4
008051,01/08/1995,101.0
008051,01/09/1995,123.0
008051,01/10/1995,222.6
008051,01/11/1995,249.2
008051,01/12/1995,323.2
008051,01/01/1996,380.8
008051,01/02/1996,364.8
008051,01/03/1996,335.6
008051,01/04/1996,229.8
008051,01/05/1996,186.0
008051,01/06/1996,108.0
008051,01/07/1996,105.6
008051,01/08/1996,90.8
008051,01/09/1996,116.3
008051,01/10/1996,212.6
008051,01/11/1996,266.0
008051,01/12/1996,313.6
008051,01/01/1997,387.6
008051,01/02/1997,263.0
008051,01/03/1997,284.0
008051,01/04/1997,158.4
008051,01/05/1997,127.0
008051,01/06/1997,88.2
008051,01/07/1997,94.4
008051,01/08/1997,91.8
008051,01/09/1997,113.4
008051,01/10/1997,192.2
008051,01/11/1997,251.4
008051,01/12/1997,313.2
008051,01/01/1998,349.0
008051,01/02/1998,294.6
008051,01/03/1998,306.4
008051,01/04/1998,212.0
008051,01/05/1998,149.8
008051,01/06/1998,105.4
008051,01/07/1998,79.4
008051,01/08/1998,85.8
008051,01/09/1998,134.0
008051,01/10/1998,178.6
008051,01/11/1998,260.8
008051,01/12/1998,306.1
008051,01/01/1999,295.0
008051,01/02/1999,295.8
008051,01/03/1999,245.6
008051,01/04/1999,205.6
008051,01/05/1999,108.4
008051,01/06/1999,90.4
008051,01/07/1999,95.6
008051,01/08/1999,109.0
008051,01/09/1999,125.8
008051,01/10/1999,201.0
008051,01/11/1999,276.8
008051,01/12/1999,338.4
008051,01/01/2000,356.8
008051,01/02/2000,358.4
008051,01/03/2000,275.8
008051,01/04/2000,205.4
008051,01/05/2000,170.2
008051,01/06/2000,133.6
008051,01/07/2000,94.6
008051,01/08/2000,97.8
008051,01/09/2000,121.8
008051,01/10/2000,213.2
008051,01/11/2000,250.8
008051,01/12/2000,323.2
008051,01/01/2001,256.4
008051,01/02/2001,274.0
008051,01/03/2001,304.6
008051,01/04/2001,209.7
008051,01/05/2001,111.6
008051,01/06/2001,90.6
008051,01/07/2001,96.8
008051,01/08/2001,90.2
008051,01/09/2001,109.6
008051,01/10/2001,179.4
008051,01/11/2001,266.2
008051,01/12/2001,304.0
008051,01/01/2002,303.2
008051,01/02/2002,355.8
008051,01/03/2002,284.8
008051,01/04/2002,192.4
008051,01/05/2002,138.4
008051,01/06/2002,103.0
008051,01/07/2002,89.4
008051,01/08/2002,87.6
008051,01/09/2002,126.4
008051,01/10/2002,181.6
008051,01/11/2002,245.4
008051,01/12/2002,309.0
008051,01/01/2003,332.2
008051,01/02/2003,266.8
008051,01/03/2003,287.4
008051,01/04/2003,167.8
008051,01/05/2003,150.0
008051,01/06/2003,114.8
008051,01/07/2003,79.2
008051,01/08/2003,91.0
008051,01/09/2003,121.8
008051,01/10/2003,185.2
008051,01/11/2003,247.6
008051,01/12/2003,303.2
008051,01/01/2004,268.6
008051,01/02/2004,251.8
008051,01/03/2004,271.6
008051,01/04/2004,187.2
008051,01/05/2004,130.0
008051,01/06/2004,84.6
008051,01/07/2004,77.8
008051,01/08/2004,92.4
008051,01/09/2004,121.4
008051,01/10/2004,172.8
008051,01/11/2004,246.6
008051,01/12/2004,273.6
008051,01/01/2005,314.4
008051,01/02/2005,235.4
008051,01/03/2005,210.6
008051,01/04/2005,151.2
008051,01/05/2005,112.2
008051,01/06/2005,98.8
008051,01/07/2005,88.4
008051,01/08/2005,93.2
008051,01/09/2005,128.6
008051,01/10/2005,170.4
008051,01/11/2005,245.6
008051,01/12/2005,267.6
008051,01/01/2006,275.0
008051,01/02/2006,252.4
008051,01/03/2006,313.4
008051,01/04/2006,196.2
008051,01/05/2006,173.8
008051,01/06/2006,141.2
008051,01/07/2006,113.0
008051,01/08/2006,100.8
008051,01/09/2006,152.8
008051,01/10/2006,212.0
008051,01/11/2006,237.6
008051,01/12/2006,375.4
008051,01/01/2007,324.0
008051,01/02/2007,247.8
008051,01/03/2007,373.2
008051,01/04/2007,200.4
008051,01/05/2007,145.2
008051,01/06/2007,154.0
008051,01/07/2007,124.4
008051,01/08/2007,109.4
008051,01/09/2007,135.6
008051,01/10/2007,215.0
008051,01/11/2007,289.8
008051,01/12/2007,322.6
008051,01/01/2008,307.6
008051,01/02/2008,292.4
008051,01/03/2008,273.8
008051,01/04/2008,182.6
008051,01/05/2008,124.4
008051,01/06/2008,110.8
008051,01/07/2008,84.0
008051,01/08/2008,114.9
008051,01/09/2008,128.6
008051,01/10/2008,206.1
008051,01/11/2008,244.0
008051,01/12/2008,285.4
008051,01/01/2009,284.2
008051,01/02/2009,303.6
008051,01/03/2009,277.4
008051,01/04/2009,207.8
008051,01/05/2009,171.4
008051,01/06/2009,82.0
008051,01/07/2009,67.6
008051,01/08/2009,78.2
008051,01/09/2009,106.8
008051,01/10/2009,176.4
008051,01/11/2009,252.4
008051,01/12/2009,321.0
008051,01/01/2010,309.6
008051,01/02/2010,263.8
008051,01/03/2010,276.6
008051,01/04/2010,165.4
008051,01/05/2010,130.8
008051,01/06/2010,83.2
008051,01/07/2010,80.2
008051,01/08/2010,94.0
008051,01/09/2010,151.8
008051,01/10/2010,239.8
008051,01/11/2010,297.4
008051,01/12/2010,279.4
008051,01/01/2011,293.4
008051,01/02/2011,266.0
008051,01/03/2011,290.4
008051,01/04/2011,219.0
008051,01/05/2011,152.6
008051,01/06/2011,85.4
008051,01/07/2011,40.8
094069,01/01/1968,171.3
094069,01/02/1968,140.2
094069,01/03/1968,89.5
094069,01/04/1968,54.9
094069,01/05/1968,33.5
094069,01/06/1968,27.4
094069,01/07/1968,24.6
094069,01/08/1968,49.3
094069,01/09/1968,73.7
094069,01/10/1968,101.5
094069,01/11/1968,117.8
094069,01/12/1968,147.7
094069,01/01/1969,164.5
094069,01/02/1969,105.4
094069,01/03/1969,88.3
094069,01/04/1969,54.7
094069,01/05/1969,39.4
094069,01/06/1969,25.9
094069,01/07/1969,28.1
094069,01/08/1969,46.0
094069,01/09/1969,59.8
094069,01/10/1969,99.9
094069,01/11/1969,101.0
094069,01/12/1969,104.6
094069,01/01/1970,123.8
094069,01/02/1970,106.9
094069,01/03/1970,83.7
094069,01/04/1970,58.6
094069,01/05/1970,35.0
094069,01/06/1970,99999.9
094069,01/07/1970,32.3
094069,01/08/1970,38.2
094069,01/09/1970,54.2
094069,01/10/1970,99.6
094069,01/11/1970,109.8
094069,01/12/1970,128.6
094069,01/01/1971,126.1
094069,01/02/1971,114.4
094069,01/03/1971,94.1
094069,01/04/1971,51.3
094069,01/05/1971,30.8
094069,01/06/1971,22.4
094069,01/07/1971,99999.9
094069,01/08/1971,33.8
094069,01/09/1971,58.7
094069,01/10/1971,81.5
094069,01/11/1971,99.1
094069,01/12/1971,128.6
094069,01/01/1972,124.5
094069,01/02/1972,123.2
094069,01/03/1972,101.9
094069,01/04/1972,62.1
094069,01/05/1972,34.6
094069,01/06/1972,17.0
094069,01/07/1972,30.6
094069,01/08/1972,43.4
094069,01/09/1972,77.6
094069,01/10/1972,90.8
094069,01/11/1972,110.9
094069,01/12/1972,161.8
094069,01/01/1973,164.0
094069,01/02/1973,129.4
094069,01/03/1973,77.1
094069,01/04/1973,57.3
094069,01/05/1973,42.7
094069,01/06/1973,21.7
094069,01/07/1973,99999.9
094069,01/08/1973,40.8
094069,01/09/1973,63.6
094069,01/10/1973,89.9
094069,01/11/1973,87.9
094069,01/12/1973,143.0
094069,01/01/1974,195.4
094069,01/02/1974,135.6
094069,01/03/1974,96.9
094069,01/04/1974,31.5
094069,01/05/1974,27.1
094069,01/06/1974,19.2
094069,01/07/1974,23.3
094069,01/08/1974,36.3
094069,01/09/1974,44.1
094069,01/10/1974,94.5
094069,01/11/1974,108.4
094069,01/12/1974,131.4
094069,01/01/1975,116.9
094069,01/02/1975,119.7
094069,01/03/1975,84.1
094069,01/04/1975,50.2
094069,01/05/1975,34.1
094069,01/06/1975,16.7
094069,01/07/1975,33.4
094069,01/08/1975,31.1
094069,01/09/1975,54.8
094069,01/10/1975,58.3
094069,01/11/1975,72.4
094069,01/12/1975,125.5
094069,01/01/1976,136.0
094069,01/02/1976,109.3
094069,01/03/1976,76.3
094069,01/04/1976,55.6
094069,01/05/1976,43.9
094069,01/06/1976,22.4
094069,01/07/1976,24.9
094069,01/08/1976,33.8
094069,01/09/1976,33.0
094069,01/10/1976,51.5
094069,01/11/1976,81.0
094069,01/12/1976,124.2
094069,01/01/1977,109.5
094069,01/02/1977,113.9
094069,01/03/1977,93.7
094069,01/04/1977,54.4
094069,01/05/1977,25.6
094069,01/06/1977,19.0
094069,01/07/1977,99999.9
094069,01/08/1977,65.6
094069,01/09/1977,46.6
094069,01/10/1977,107.4
094069,01/11/1977,105.0
094069,01/12/1977,150.2
094069,01/01/1978,131.4
094069,01/02/1978,103.3
094069,01/03/1978,94.9
094069,01/04/1978,39.7
094069,01/05/1978,36.6
094069,01/06/1978,10.8
094069,01/07/1978,99999.9
094069,01/08/1978,43.4
094069,01/09/1978,60.1
094069,01/10/1978,96.4
094069,01/11/1978,103.9
094069,01/12/1978,107.7
094069,01/01/1979,162.2
094069,01/02/1979,109.2
094069,01/03/1979,82.0
094069,01/04/1979,40.7
094069,01/05/1979,35.2
094069,01/06/1979,30.4
094069,01/07/1979,41.7
094069,01/08/1979,34.4
094069,01/09/1979,53.4
094069,01/10/1979,81.7
094069,01/11/1979,111.0
094069,01/12/1979,148.6
094069,01/01/1980,123.3
094069,01/02/1980,114.2
094069,01/03/1980,108.2
094069,01/04/1980,60.2
094069,01/05/1980,38.9
094069,01/06/1980,24.0
094069,01/07/1980,21.7
094069,01/08/1980,49.2
094069,01/09/1980,84.6
094069,01/10/1980,101.4
094069,01/11/1980,111.2
094069,01/12/1980,139.9
094069,01/01/1981,158.3
094069,01/02/1981,124.6
094069,01/03/1981,88.1
094069,01/04/1981,71.1
094069,01/05/1981,33.4
094069,01/06/1981,22.0
094069,01/07/1981,31.7
094069,01/08/1981,41.4
094069,01/09/1981,87.3
094069,01/10/1981,115.6
094069,01/11/1981,104.0
094069,01/12/1981,118.3
094069,01/01/1982,154.5
094069,01/02/1982,145.2
094069,01/03/1982,87.9
094069,01/04/1982,48.8
094069,01/05/1982,46.6
094069,01/06/1982,19.7
094069,01/07/1982,99999.9
094069,01/08/1982,58.6
094069,01/09/1982,52.1
094069,01/10/1982,97.2
094069,01/11/1982,150.7
094069,01/12/1982,133.1
094069,01/01/1983,144.9
094069,01/02/1983,133.0
094069,01/03/1983,96.4
094069,01/04/1983,38.6
094069,01/05/1983,41.6
094069,01/06/1983,27.4
094069,01/07/1983,24.2
094069,01/08/1983,49.5
094069,01/09/1983,64.0
094069,01/10/1983,81.7
094069,01/11/1983,101.9
094069,01/12/1983,161.2
094069,01/01/1984,166.9
094069,01/02/1984,140.5
094069,01/03/1984,95.0
094069,01/04/1984,55.5
094069,01/05/1984,31.6
094069,01/06/1984,37.8
094069,01/07/1984,25.2
094069,01/08/1984,40.7
094069,01/09/1984,52.1
094069,01/10/1984,98.6
094069,01/11/1984,136.2
094069,01/12/1984,113.4
094069,01/01/1985,137.0
094069,01/02/1985,94.3
094069,01/03/1985,67.9
094069,01/04/1985,44.3
094069,01/05/1985,30.2
094069,01/06/1985,19.4
094069,01/07/1985,30.6
094069,01/08/1985,39.3
094069,01/09/1985,56.2
094069,01/10/1985,91.3
094069,01/11/1985,106.7
094069,01/12/1985,90.8
094069,01/01/1986,105.2
094069,01/02/1986,102.8
094069,01/03/1986,88.8
094069,01/04/1986,59.3
094069,01/05/1986,33.2
094069,01/06/1986,26.2
094069,01/07/1986,30.0
094069,01/08/1986,32.7
094069,01/09/1986,55.3
094069,01/10/1986,72.1
094069,01/11/1986,123.4
094069,01/12/1986,133.3
094069,01/01/1987,124.8
094069,01/02/1987,123.7
094069,01/03/1987,78.4
094069,01/04/1987,59.0
094069,01/05/1987,39.5
094069,01/06/1987,26.3
094069,01/07/1987,17.5
094069,01/08/1987,44.1
094069,01/09/1987,89.0
094069,01/10/1987,85.1
094069,01/11/1987,108.7
094069,01/12/1987,127.4
094069,01/01/1988,166.5
094069,01/02/1988,132.7
094069,01/03/1988,104.2
094069,01/04/1988,57.0
094069,01/05/1988,27.7
094069,01/06/1988,31.9
094069,01/07/1988,37.9
094069,01/08/1988,37.7
094069,01/09/1988,60.4
094069,01/10/1988,90.9
094069,01/11/1988,113.6
094069,01/12/1988,142.4
094069,01/01/1989,147.4
094069,01/02/1989,103.8
094069,01/03/1989,91.2
094069,01/04/1989,53.0
094069,01/05/1989,30.9
094069,01/06/1989,10.3
094069,01/07/1989,18.9
094069,01/08/1989,30.7
094069,01/09/1989,57.2
094069,01/10/1989,77.7
094069,01/11/1989,120.8
094069,01/12/1989,145.8
094069,01/01/1990,165.8
094069,01/02/1990,101.0
094069,01/03/1990,98.0
094069,01/04/1990,53.7
094069,01/05/1990,39.2
094069,01/06/1990,26.8
094069,01/07/1990,49.8
094069,01/08/1990,32.4
094069,01/09/1990,67.0
094069,01/10/1990,85.2
094069,01/11/1990,113.2
094069,01/12/1990,129.8
094069,01/01/1991,156.9
094069,01/02/1991,130.4
094069,01/03/1991,77.2
094069,01/04/1991,53.2
094069,01/05/1991,27.4
094069,01/06/1991,23.6
094069,01/07/1991,23.8
094069,01/08/1991,43.9
094069,01/09/1991,56.6
094069,01/10/1991,105.4
094069,01/11/1991,101.4
094069,01/12/1991,111.0
094069,01/01/1992,109.6
094069,01/02/1992,110.6
094069,01/03/1992,107.2
094069,01/04/1992,50.0
094069,01/05/1992,29.9
094069,01/06/1992,17.4
094069,01/07/1992,27.0
094069,01/08/1992,29.8
094069,01/09/1992,42.1
094069,01/10/1992,86.0
094069,01/11/1992,98.4
094069,01/12/1992,114.2
094069,01/01/1993,143.2
094069,01/02/1993,120.8
094069,01/03/1993,68.2
094069,01/04/1993,54.4
094069,01/05/1993,39.4
094069,01/06/1993,26.0
094069,01/07/1993,26.4
094069,01/08/1993,50.2
094069,01/09/1993,56.4
094069,01/10/1993,93.8
094069,01/11/1993,92.8
094069,01/12/1993,118.4
094069,01/01/1994,130.6
094069,01/02/1994,119.4
094069,01/03/1994,89.2
094069,01/04/1994,67.0
094069,01/05/1994,50.2
094069,01/06/1994,15.4
094069,01/07/1994,30.8
094069,01/08/1994,48.2
094069,01/09/1994,59.4
094069,01/10/1994,86.8
094069,01/11/1994,103.4
094069,01/12/1994,175.8
094069,01/01/1995,125.2
094069,01/02/1995,119.2
094069,01/03/1995,96.6
094069,01/04/1995,44.8
094069,01/05/1995,32.0
094069,01/06/1995,14.8
094069,01/07/1995,18.0
094069,01/08/1995,46.8
094069,01/09/1995,54.2
094069,01/10/1995,90.0
094069,01/11/1995,87.2
094069,01/12/1995,115.0
094069,01/01/1996,129.0
094069,01/02/1996,88.8
094069,01/03/1996,82.2
094069,01/04/1996,39.2
094069,01/05/1996,39.6
094069,01/06/1996,18.4
094069,01/07/1996,15.4
094069,01/08/1996,38.8
094069,01/09/1996,60.4
094069,01/10/1996,89.6
094069,01/11/1996,99.2
094069,01/12/1996,127.6
094069,01/01/1997,141.6
094069,01/02/1997,106.6
094069,01/03/1997,72.8
094069,01/04/1997,51.2
094069,01/05/1997,30.6
094069,01/06/1997,16.6
094069,01/07/1997,27.0
094069,01/08/1997,45.4
094069,01/09/1997,44.8
094069,01/10/1997,97.2
094069,01/11/1997,122.6
094069,01/12/1997,132.0
094069,01/01/1998,165.4
094069,01/02/1998,122.0
094069,01/03/1998,103.0
094069,01/04/1998,50.2
094069,01/05/1998,36.6
094069,01/06/1998,24.2
094069,01/07/1998,23.6
094069,01/08/1998,39.6
094069,01/09/1998,72.8
094069,01/10/1998,83.8
094069,01/11/1998,102.8
094069,01/12/1998,145.8
094069,01/01/1999,151.2
094069,01/02/1999,113.4
094069,01/03/1999,84.4
094069,01/04/1999,46.4
094069,01/05/1999,40.8
094069,01/06/1999,22.0
094069,01/07/1999,37.4
094069,01/08/1999,35.4
094069,01/09/1999,63.6
094069,01/10/1999,90.0
094069,01/11/1999,108.2
094069,01/12/1999,140.6
094069,01/01/2000,157.4
094069,01/02/2000,155.2
094069,01/03/2000,114.2
094069,01/04/2000,73.0
094069,01/05/2000,46.4
094069,01/06/2000,30.4
094069,01/07/2000,25.8
094069,01/08/2000,38.6
094069,01/09/2000,71.4
094069,01/10/2000,96.0
094069,01/11/2000,116.0
094069,01/12/2000,151.6
094069,01/01/2001,148.6
094069,01/02/2001,146.4
094069,01/03/2001,88.4
094069,01/04/2001,60.0
094069,01/05/2001,23.0
094069,01/06/2001,24.4
094069,01/07/2001,17.0
094069,01/08/2001,38.4
094069,01/09/2001,64.8
094069,01/10/2001,82.4
094069,01/11/2001,93.0
094069,01/12/2001,96.2
094069,01/01/2002,111.2
094069,01/02/2002,106.6
094069,01/03/2002,103.2
094069,01/04/2002,54.0
094069,01/05/2002,34.8
094069,01/06/2002,39.4
094069,01/07/2002,35.0
094069,01/08/2002,42.6
094069,01/09/2002,71.4
094069,01/10/2002,88.4
094069,01/11/2002,131.0
094069,01/12/2002,139.0
094069,01/01/2003,183.2
094069,01/02/2003,133.4
094069,01/03/2003,71.8
094069,01/04/2003,38.8
094069,01/05/2003,26.8
094069,01/06/2003,33.0
094069,01/07/2003,34.0
094069,01/08/2003,46.6
094069,01/09/2003,64.2
094069,01/10/2003,83.4
094069,01/11/2003,141.2
094069,01/12/2003,147.4
094069,01/01/2004,132.2
094069,01/02/2004,115.6
094069,01/03/2004,85.6
094069,01/04/2004,53.8
094069,01/05/2004,29.6
094069,01/06/2004,27.8
094069,01/07/2004,30.4
094069,01/08/2004,41.6
094069,01/09/2004,58.2
094069,01/10/2004,91.4
094069,01/11/2004,119.0
094069,01/12/2004,146.2
094069,01/01/2005,148.0
094069,01/02/2005,105.0
094069,01/03/2005,73.4
094069,01/04/2005,60.2
094069,01/05/2005,49.8
094069,01/06/2005,19.2
094069,01/07/2005,35.0
094069,01/08/2005,52.4
094069,01/09/2005,56.8
094069,01/10/2005,87.0
094069,01/11/2005,113.8
094069,01/12/2005,147.2
094069,01/01/2006,81.0
094069,01/02/2006,100.2
094069,01/03/2006,102.4
094069,01/04/2006,50.0
094069,01/05/2006,32.6
094069,01/06/2006,20.0
094069,01/07/2006,21.6
094069,01/08/2006,46.0
094069,01/09/2006,78.4
094069,01/10/2006,123.4
094069,01/11/2006,103.0
094069,01/12/2006,157.6
